building_id,floor_id,apartment_id,area_sim,iou,haus,score
429,51017,FLOOR_AVERAGE,0.4977761166751802,0.4876713739168854,2.5465012994167218,0.4137908605277765
430,1686,0a70f01a8a16e0917e2941a398a23e0a,0.8137150346315316,0.5073504392045959,1.6647876563587936,0.539260644572301
430,1686,1e78cd92e4a10f10f55f0fed3d937f4e,0.767656174555091,0.5036379918088134,1.7601383557369281,0.5085176665455619
430,1686,FLOOR_AVERAGE,0.7906856045933113,0.5054942155067046,1.712463006047861,0.5238891555589315
433,1698,94b5b852d12064fecbd9d69a81dac59a,0.5961468627638625,0.4725094625789545,2.232022712429797,0.42757391873331346
433,1698,04ad0a02e576ba66f29473efdbc5445d,0.580903707361994,0.5206157199358545,2.2332665145396233,0.4406077709191395
433,1698,ca7cc92311b11ac98fa6e69653e22e9e,0.6045040489738925,0.5063659670644648,2.0502519056973534,0.4607378647372905
433,1698,FLOOR_AVERAGE,0.5938515396999163,0.49983038319309125,2.171847044222258,0.44297318479658115
434,1705,5201bef0a3f691ccf280d539ba052a95,0.8697517847801384,0.7834853989532398,0.6794724075100174,0.6612948734933513
434,1705,0347e0c2bc9a2fba62aa2d13f11e8022,0.8650993483787777,0.7900430234061909,0.6297031730503659,0.6767063248798381
434,1705,FLOOR_AVERAGE,0.867425566579458,0.7867642111797153,0.6545877902801917,0.6690005991865946
438,1723,df097c1ae8077a16c13cd58dd2948cb7,0.3549358963242576,0.3549358963242576,2.7412731169759934,0.30523392082613326
438,1723,2a97165e8ead5c907611d1a4271c3fd7,0.9816162530808765,0.6832424968103706,0.6225155518935782,0.8253591673266178
438,1723,415ce35e6123736bade038a7a8c351d2,0.4864615733400727,0.47061672402710264,1.893000952864884,0.45941885140921773
